tpep_pickup_datetime,passenger_demand,taxi_demand
2025-04-10 19:00:00,9688,8962
2025-04-10 20:00:00,9503,8680
2025-04-10 21:00:00,10248,9509
2025-04-10 22:00:00,9112,9169
2025-04-10 23:00:00,5747,5810
2025-04-11 00:00:00,3816,3956
2025-04-11 01:00:00,1762,1698
2025-04-11 02:00:00,989,929
2025-04-11 03:00:00,690,718
2025-04-11 04:00:00,480,747
2025-04-11 05:00:00,730,1042
2025-04-11 06:00:00,1751,2362
2025-04-11 07:00:00,3618,4394
2025-04-11 08:00:00,4769,5288
2025-04-11 09:00:00,5648,5613
2025-04-11 10:00:00,7205,6594
2025-04-11 11:00:00,6830,6220
2025-04-11 12:00:00,7929,7267
2025-04-11 13:00:00,8076,7737
2025-04-11 14:00:00,8936,8718
2025-04-11 15:00:00,9463,9122
2025-04-11 16:00:00,9125,8388
2025-04-11 17:00:00,10122,9526
2025-04-11 18:00:00,12185,12231
2025-04-11 19:00:00,10659,11925
2025-04-11 20:00:00,9461,9944
2025-04-11 21:00:00,9938,9303
2025-04-11 22:00:00,9637,10493
2025-04-11 23:00:00,7789,10543
2025-04-12 00:00:00,6587,9110
2025-04-12 01:00:00,4724,6498
2025-04-12 02:00:00,3512,4749
2025-04-12 03:00:00,2251,2826
2025-04-12 04:00:00,1141,1578
2025-04-12 05:00:00,442,693
2025-04-12 06:00:00,855,1137
2025-04-12 07:00:00,1447,1626
2025-04-12 08:00:00,2399,2596
2025-04-12 09:00:00,4500,4280
2025-04-12 10:00:00,5981,5459
2025-04-12 11:00:00,7107,6343
2025-04-12 12:00:00,8158,7106
2025-04-12 13:00:00,9215,8260
2025-04-12 14:00:00,9637,8455
2025-04-12 15:00:00,10078,9062
2025-04-12 16:00:00,10454,9677
2025-04-12 17:00:00,10478,9741
2025-04-12 18:00:00,9927,8991
2025-04-12 19:00:00,9020,8350
2025-04-12 20:00:00,8057,7170
2025-04-12 21:00:00,9022,7820
2025-04-12 22:00:00,9538,9034
2025-04-12 23:00:00,7731,8830
2025-04-13 00:00:00,5967,7203
2025-04-13 01:00:00,5388,6518
2025-04-13 02:00:00,3880,4599
2025-04-13 03:00:00,2654,3099
2025-04-13 04:00:00,1565,2192
2025-04-13 05:00:00,587,1020
2025-04-13 06:00:00,878,1183
2025-04-13 07:00:00,1490,1658
2025-04-13 08:00:00,2295,2130
2025-04-13 09:00:00,3762,3449
2025-04-13 10:00:00,5241,4863
2025-04-13 11:00:00,6297,5648
2025-04-13 12:00:00,7054,6143
2025-04-13 13:00:00,7607,6547
2025-04-13 14:00:00,7912,6737
2025-04-13 15:00:00,7666,6187
2025-04-13 16:00:00,7930,6158
2025-04-13 17:00:00,8103,6406
2025-04-13 18:00:00,7652,5811
2025-04-13 19:00:00,6231,5015
2025-04-13 20:00:00,6276,5146
2025-04-13 21:00:00,6056,5258
2025-04-13 22:00:00,4312,3997
2025-04-13 23:00:00,2789,2813
2025-04-14 00:00:00,1663,1643
2025-04-14 01:00:00,607,608
2025-04-14 02:00:00,308,329
2025-04-14 03:00:00,257,314
2025-04-14 04:00:00,299,469
2025-04-14 05:00:00,730,925
2025-04-14 06:00:00,1675,1999
2025-04-14 07:00:00,3392,3557
2025-04-14 08:00:00,4341,4527
2025-04-14 09:00:00,5087,4860
2025-04-14 10:00:00,5724,5051
2025-04-14 11:00:00,6242,5337
2025-04-14 12:00:00,7036,5926
2025-04-14 13:00:00,7216,6015
2025-04-14 14:00:00,7643,6392
2025-04-14 15:00:00,8175,6581
2025-04-14 16:00:00,8119,6626
2025-04-14 17:00:00,8743,7255
2025-04-14 18:00:00,8655,7129
2025-04-14 19:00:00,7339,5991
2025-04-14 20:00:00,6986,5741
2025-04-14 21:00:00,6465,5685
2025-04-14 22:00:00,4630,4252
2025-04-14 23:00:00,2643,2583
2025-04-15 00:00:00,1571,1578
2025-04-15 01:00:00,588,656
2025-04-15 02:00:00,300,318
2025-04-15 03:00:00,181,225
2025-04-15 04:00:00,294,371
2025-04-15 05:00:00,664,833
2025-04-15 06:00:00,1728,2026
2025-04-15 07:00:00,3714,3929
2025-04-15 08:00:00,5007,5532
2025-04-15 09:00:00,5814,5777
2025-04-15 10:00:00,6331,5617
2025-04-15 11:00:00,6862,5950
2025-04-15 12:00:00,7550,6328
2025-04-15 13:00:00,7846,6551
2025-04-15 14:00:00,8737,7263
2025-04-15 15:00:00,9331,7601
2025-04-15 16:00:00,9635,7943
2025-04-15 17:00:00,10111,8569
2025-04-15 18:00:00,10516,9057
2025-04-15 19:00:00,8931,7538
2025-04-15 20:00:00,8826,7497
2025-04-15 21:00:00,9238,8772
2025-04-15 22:00:00,7505,7602
2025-04-15 23:00:00,4694,4549
2025-04-16 00:00:00,2218,2090
2025-04-16 01:00:00,847,886
2025-04-16 02:00:00,396,421
2025-04-16 03:00:00,276,323
2025-04-16 04:00:00,332,454
2025-04-16 05:00:00,713,894
2025-04-16 06:00:00,1804,2093
2025-04-16 07:00:00,3948,4282
2025-04-16 08:00:00,5826,6112
2025-04-16 09:00:00,6569,6355
2025-04-16 10:00:00,7016,6182
2025-04-16 11:00:00,7779,6693
2025-04-16 12:00:00,8357,7165
2025-04-16 13:00:00,8900,7443
2025-04-16 14:00:00,9537,7925
2025-04-16 15:00:00,9762,8020
2025-04-16 16:00:00,10332,8525
2025-04-16 17:00:00,11356,9879
2025-04-16 18:00:00,11470,9941
2025-04-16 19:00:00,10187,8490
2025-04-16 20:00:00,9382,7867
2025-04-16 21:00:00,9643,8646
2025-04-16 22:00:00,8158,7941
2025-04-16 23:00:00,5569,5342
2025-04-17 00:00:00,2437,2360
2025-04-17 01:00:00,1150,1098
2025-04-17 02:00:00,578,589
2025-04-17 03:00:00,514,504
2025-04-17 04:00:00,362,564
2025-04-17 05:00:00,778,1127
2025-04-17 06:00:00,1731,2200
2025-04-17 07:00:00,3945,4137
2025-04-17 08:00:00,5306,5672
2025-04-17 09:00:00,6120,6063
2025-04-17 10:00:00,6856,6107
2025-04-17 11:00:00,7517,6386
2025-04-17 12:00:00,8047,6814
2025-04-17 13:00:00,8517,7227
2025-04-17 14:00:00,9395,7683
2025-04-17 15:00:00,9934,8166
2025-04-17 16:00:00,10081,8248
2025-04-17 17:00:00,10906,9709
2025-04-17 18:00:00,11647,10583
2025-04-17 19:00:00,9936,8391
2025-04-17 20:00:00,9332,7783
2025-04-17 21:00:00,10384,8542
2025-04-17 22:00:00,9270,8785
2025-04-17 23:00:00,6303,6784
2025-04-18 00:00:00,4029,4310
2025-04-18 01:00:00,2481,2297
2025-04-18 02:00:00,1406,1432
2025-04-18 03:00:00,1023,1024
2025-04-18 04:00:00,665,1001
2025-04-18 05:00:00,760,1167
2025-04-18 06:00:00,1223,1682
2025-04-18 07:00:00,2242,2432
2025-04-18 08:00:00,3600,3730
2025-04-18 09:00:00,5110,4742
2025-04-18 10:00:00,6328,5521
2025-04-18 11:00:00,7302,6283
2025-04-18 12:00:00,7701,6711
2025-04-18 13:00:00,7929,6951
2025-04-18 14:00:00,9507,7843
2025-04-18 15:00:00,9848,8004
2025-04-18 16:00:00,10280,8186
2025-04-18 17:00:00,10355,8441
2025-04-18 18:00:00,10499,8398
2025-04-18 19:00:00,9162,7466
2025-04-18 20:00:00,8517,6614
2025-04-18 21:00:00,8936,6776
2025-04-18 22:00:00,8998,7336
2025-04-18 23:00:00,7484,7234
2025-04-19 00:00:00,6235,6573
2025-04-19 01:00:00,4752,4916
2025-04-19 02:00:00,3211,3279
2025-04-19 03:00:00,2216,2330
2025-04-19 04:00:00,1104,1356
2025-04-19 05:00:00,529,676
2025-04-19 06:00:00,785,1013
2025-04-19 07:00:00,1362,1445
2025-04-19 08:00:00,2436,2389
2025-04-19 09:00:00,4049,3809
2025-04-19 10:00:00,5986,5130
2025-04-19 11:00:00,6897,6006
2025-04-19 12:00:00,8088,6800
2025-04-19 13:00:00,8992,7520
2025-04-19 14:00:00,9527,7703
2025-04-19 15:00:00,9841,7968
2025-04-19 16:00:00,10538,8483
2025-04-19 17:00:00,10954,8797
2025-04-19 18:00:00,10269,8645
2025-04-19 19:00:00,9698,7989
2025-04-19 20:00:00,8266,6826
2025-04-19 21:00:00,9218,7568
2025-04-19 22:00:00,9249,8159
2025-04-19 23:00:00,8104,8669
2025-04-20 00:00:00,6183,7336
2025-04-20 01:00:00,4545,5207
2025-04-20 02:00:00,3485,4261
2025-04-20 03:00:00,2235,2944
2025-04-20 04:00:00,1320,1913
2025-04-20 05:00:00,709,990
2025-04-20 06:00:00,1006,1221
2025-04-20 07:00:00,1433,1507
2025-04-20 08:00:00,2763,2517
2025-04-20 09:00:00,4077,3921
2025-04-20 10:00:00,6032,5592
2025-04-20 11:00:00,6733,6049
2025-04-20 12:00:00,7244,6430
2025-04-20 13:00:00,7901,7389
2025-04-20 14:00:00,8470,7587
2025-04-20 15:00:00,7978,6553
2025-04-20 16:00:00,8110,6406
2025-04-20 17:00:00,8093,6290
2025-04-20 18:00:00,7490,5991
2025-04-20 19:00:00,7257,5844
2025-04-20 20:00:00,6985,6147
2025-04-20 21:00:00,6398,5916
2025-04-20 22:00:00,4568,4507
2025-04-20 23:00:00,2833,2986
2025-04-21 00:00:00,1555,1811
2025-04-21 01:00:00,699,748
2025-04-21 02:00:00,334,387
2025-04-21 03:00:00,296,346
2025-04-21 04:00:00,404,509
2025-04-21 05:00:00,728,951
2025-04-21 06:00:00,1667,2029
2025-04-21 07:00:00,3677,4195
2025-04-21 08:00:00,4934,5484
2025-04-21 09:00:00,5635,5349
2025-04-21 10:00:00,6126,5332
2025-04-21 11:00:00,6221,5299
2025-04-21 12:00:00,7091,5906
2025-04-21 13:00:00,7311,6119
2025-04-21 14:00:00,8201,6814
2025-04-21 15:00:00,8729,7220
2025-04-21 16:00:00,8721,7308
2025-04-21 17:00:00,9432,8076
2025-04-21 18:00:00,9331,8155
2025-04-21 19:00:00,7729,6459
2025-04-21 20:00:00,6659,5622
2025-04-21 21:00:00,6303,5433
2025-04-21 22:00:00,6173,5448
2025-04-21 23:00:00,2925,2881
2025-04-22 00:00:00,1474,1445
2025-04-22 01:00:00,631,631
2025-04-22 02:00:00,276,315
2025-04-22 03:00:00,194,227
2025-04-22 04:00:00,277,351
2025-04-22 05:00:00,708,842
2025-04-22 06:00:00,1883,2248
2025-04-22 07:00:00,4057,4638
2025-04-22 08:00:00,5537,6359
2025-04-22 09:00:00,6198,6181
2025-04-22 10:00:00,6716,5964
2025-04-22 11:00:00,6859,6005
2025-04-22 12:00:00,7544,6489
2025-04-22 13:00:00,8003,6872
2025-04-22 14:00:00,8623,7359
2025-04-22 15:00:00,9222,7682
2025-04-22 16:00:00,9510,8044
2025-04-22 17:00:00,10302,9135
2025-04-22 18:00:00,10713,9455
2025-04-22 19:00:00,8625,7469
2025-04-22 20:00:00,8718,7635
2025-04-22 21:00:00,8907,8416
2025-04-22 22:00:00,7085,7070
2025-04-22 23:00:00,4242,4011
2025-04-23 00:00:00,1863,1834
2025-04-23 01:00:00,857,835
2025-04-23 02:00:00,391,426
2025-04-23 03:00:00,260,306
2025-04-23 04:00:00,292,387
2025-04-23 05:00:00,734,912
2025-04-23 06:00:00,1811,2243
2025-04-23 07:00:00,4454,5288
2025-04-23 08:00:00,5652,6698
2025-04-23 09:00:00,6427,6486
2025-04-23 10:00:00,6664,6089
2025-04-23 11:00:00,7388,6489
2025-04-23 12:00:00,7880,6830
2025-04-23 13:00:00,8047,6920
2025-04-23 14:00:00,8635,7547
2025-04-23 15:00:00,9129,7824
2025-04-23 16:00:00,9911,8419
2025-04-23 17:00:00,11301,9974
2025-04-23 18:00:00,11240,10139
2025-04-23 19:00:00,9752,8392
2025-04-23 20:00:00,9803,8518
2025-04-23 21:00:00,10036,9680
2025-04-23 22:00:00,8543,8780
2025-04-23 23:00:00,5001,4827
2025-04-24 00:00:00,2445,2363
2025-04-24 01:00:00,1122,1078
2025-04-24 02:00:00,607,576
2025-04-24 03:00:00,362,395
2025-04-24 04:00:00,364,549
2025-04-24 05:00:00,713,1080
2025-04-24 06:00:00,1908,2571
2025-04-24 07:00:00,4284,5221
2025-04-24 08:00:00,5823,6950
2025-04-24 09:00:00,6596,6548
2025-04-24 10:00:00,7146,6396
2025-04-24 11:00:00,7683,6767
2025-04-24 12:00:00,8403,7114
2025-04-24 13:00:00,8680,7411
2025-04-24 14:00:00,9471,8111
2025-04-24 15:00:00,10123,8657
2025-04-24 16:00:00,10417,8924
2025-04-24 17:00:00,11275,10643
2025-04-24 18:00:00,11877,11555
2025-04-24 19:00:00,10513,9188
2025-04-24 20:00:00,10120,8728
2025-04-24 21:00:00,11066,9774
2025-04-24 22:00:00,9983,10284
2025-04-24 23:00:00,7077,7504
2025-04-25 00:00:00,3932,3933
2025-04-25 01:00:00,2167,2117
2025-04-25 02:00:00,1372,1309
2025-04-25 03:00:00,855,841
2025-04-25 04:00:00,592,823
2025-04-25 05:00:00,923,1369
2025-04-25 06:00:00,1699,2326
2025-04-25 07:00:00,3616,4530
2025-04-25 08:00:00,5015,5728
2025-04-25 09:00:00,5834,5637
2025-04-25 10:00:00,6485,5693
2025-04-25 11:00:00,7005,6124
2025-04-25 12:00:00,7588,6786
2025-04-25 13:00:00,8100,7252
2025-04-25 14:00:00,9218,8456
2025-04-25 15:00:00,9364,8638
2025-04-25 16:00:00,9911,8879
2025-04-25 17:00:00,10953,9876
2025-04-25 18:00:00,12202,11151
2025-04-25 19:00:00,10792,9849
2025-04-25 20:00:00,9488,8052
2025-04-25 21:00:00,10871,8765
2025-04-25 22:00:00,10527,9370
2025-04-25 23:00:00,9047,10085
2025-04-26 00:00:00,7516,8875
2025-04-26 01:00:00,6081,7042
2025-04-26 02:00:00,4825,5420
2025-04-26 03:00:00,2661,3546
2025-04-26 04:00:00,1422,2007
2025-04-26 05:00:00,602,928
2025-04-26 06:00:00,943,1257
2025-04-26 07:00:00,1645,1780
2025-04-26 08:00:00,2942,3108
2025-04-26 09:00:00,4614,4482
2025-04-26 10:00:00,6471,5563
2025-04-26 11:00:00,7841,6314
2025-04-26 12:00:00,9195,7210
2025-04-26 13:00:00,10106,7887
2025-04-26 14:00:00,9076,7578
2025-04-26 15:00:00,9575,7888
2025-04-26 16:00:00,11129,9137
2025-04-26 17:00:00,10471,8980
2025-04-26 18:00:00,11308,9249
2025-04-26 19:00:00,12905,12954
2025-04-26 20:00:00,8636,8143
2025-04-26 21:00:00,9920,8473
2025-04-26 22:00:00,10798,9704
2025-04-26 23:00:00,9673,10981
2025-04-27 00:00:00,7751,9673
2025-04-27 01:00:00,6273,7826
2025-04-27 02:00:00,4696,5576
2025-04-27 03:00:00,2990,3546
2025-04-27 04:00:00,1544,2138
2025-04-27 05:00:00,883,1465
2025-04-27 06:00:00,1275,2079
2025-04-27 07:00:00,1877,2644
2025-04-27 08:00:00,2813,3348
2025-04-27 09:00:00,4516,5336
2025-04-27 10:00:00,6357,6781
2025-04-27 11:00:00,7408,7851
2025-04-27 12:00:00,8158,8523
2025-04-27 13:00:00,8953,9093
2025-04-27 14:00:00,9141,9196
2025-04-27 15:00:00,8935,8300
2025-04-27 16:00:00,9002,8135
2025-04-27 17:00:00,9059,7937
2025-04-27 18:00:00,8569,7238
2025-04-27 19:00:00,7088,6162
2025-04-27 20:00:00,6432,5761
2025-04-27 21:00:00,5856,5383
2025-04-27 22:00:00,4565,4579
2025-04-27 23:00:00,2936,2939
2025-04-28 00:00:00,1721,1921
2025-04-28 01:00:00,654,782
2025-04-28 02:00:00,393,455
2025-04-28 03:00:00,248,307
2025-04-28 04:00:00,347,506
2025-04-28 05:00:00,821,1059
2025-04-28 06:00:00,1859,2323
2025-04-28 07:00:00,3932,4753
2025-04-28 08:00:00,5109,5968
2025-04-28 09:00:00,5557,5551
2025-04-28 10:00:00,5768,5300
2025-04-28 11:00:00,5937,5323
2025-04-28 12:00:00,6614,5870
2025-04-28 13:00:00,6887,6033
2025-04-28 14:00:00,7504,6571
2025-04-28 15:00:00,8209,7158
2025-04-28 16:00:00,8232,7081
2025-04-28 17:00:00,8899,7914
2025-04-28 18:00:00,9162,8050
2025-04-28 19:00:00,7450,6430
2025-04-28 20:00:00,7487,6535
2025-04-28 21:00:00,6979,6497
2025-04-28 22:00:00,4960,4779
2025-04-28 23:00:00,3098,2939
2025-04-29 00:00:00,1556,1557
2025-04-29 01:00:00,706,764
2025-04-29 02:00:00,345,378
2025-04-29 03:00:00,167,213
2025-04-29 04:00:00,237,332
2025-04-29 05:00:00,706,857
2025-04-29 06:00:00,1935,2306
2025-04-29 07:00:00,4333,5083
2025-04-29 08:00:00,5449,6468
2025-04-29 09:00:00,5991,6166
2025-04-29 10:00:00,6032,5650
2025-04-29 11:00:00,6665,5973
2025-04-29 12:00:00,6966,6305
2025-04-29 13:00:00,7522,6578
2025-04-29 14:00:00,8264,7306
2025-04-29 15:00:00,8614,7652
2025-04-29 16:00:00,8837,7753
2025-04-29 17:00:00,9744,8942
2025-04-29 18:00:00,10424,9574
2025-04-29 19:00:00,8509,7528
2025-04-29 20:00:00,8575,7595
2025-04-29 21:00:00,9038,8641
2025-04-29 22:00:00,7684,8245
2025-04-29 23:00:00,4310,4600
2025-04-30 00:00:00,2001,1969
2025-04-30 01:00:00,942,955
2025-04-30 02:00:00,447,492
2025-04-30 03:00:00,284,331
2025-04-30 04:00:00,352,467
2025-04-30 05:00:00,670,834
2025-04-30 06:00:00,2013,2452
2025-04-30 07:00:00,4180,5187
2025-04-30 08:00:00,5814,7068
2025-04-30 09:00:00,6299,6650
2025-04-30 10:00:00,6433,6084
2025-04-30 11:00:00,7012,6321
2025-04-30 12:00:00,7917,7229
2025-04-30 13:00:00,8256,7313
2025-04-30 14:00:00,8559,7719
2025-04-30 15:00:00,8915,8122
2025-04-30 16:00:00,9592,8660
2025-04-30 17:00:00,10575,10305
2025-04-30 18:00:00,10966,10725
2025-04-30 19:00:00,9361,8450
2025-04-30 20:00:00,9378,8570
2025-04-30 21:00:00,10034,9759
2025-04-30 22:00:00,8691,9011
2025-04-30 23:00:00,5203,5615
2025-05-01 00:00:00,5,3
2025-04-30 22:00:00,2,2
2025-04-30 23:00:00,26,18
2025-05-01 00:00:00,2764,2655
2025-05-01 01:00:00,1417,1348
2025-05-01 02:00:00,782,758
2025-05-01 03:00:00,459,474
2025-05-01 04:00:00,406,583
2025-05-01 05:00:00,811,1221
2025-05-01 06:00:00,1964,2746
2025-05-01 07:00:00,4483,5759
2025-05-01 08:00:00,5716,7155
2025-05-01 09:00:00,6379,6952
2025-05-01 10:00:00,6683,6349
2025-05-01 11:00:00,7289,6476
2025-05-01 12:00:00,7673,6986
2025-05-01 13:00:00,7932,7269
2025-05-01 14:00:00,9292,8405
2025-05-01 15:00:00,10106,9029
2025-05-01 16:00:00,10022,9361
2025-05-01 17:00:00,11361,11317
2025-05-01 18:00:00,12022,12323
2025-05-01 19:00:00,10912,10284
2025-05-01 20:00:00,9974,9533
2025-05-01 21:00:00,11011,11059
2025-05-01 22:00:00,10314,11019
2025-05-01 23:00:00,7023,8079
2025-05-02 00:00:00,4351,4593
2025-05-02 01:00:00,2390,2209
2025-05-02 02:00:00,1339,1212
2025-05-02 03:00:00,774,759
2025-05-02 04:00:00,517,786
2025-05-02 05:00:00,823,1220
2025-05-02 06:00:00,1674,2341
2025-05-02 07:00:00,3701,4440
2025-05-02 08:00:00,5050,5713
2025-05-02 09:00:00,5736,5580
2025-05-02 10:00:00,6422,5792
2025-05-02 11:00:00,6830,6119
2025-05-02 12:00:00,7634,6929
2025-05-02 13:00:00,7975,7370
2025-05-02 14:00:00,8795,8227
2025-05-02 15:00:00,9388,8882
2025-05-02 16:00:00,9812,9200
2025-05-02 17:00:00,10464,10393
2025-05-02 18:00:00,11291,10828
2025-05-02 19:00:00,10064,9217
2025-05-02 20:00:00,8930,7658
2025-05-02 21:00:00,9729,8215
2025-05-02 22:00:00,10255,9578
2025-05-02 23:00:00,8850,9825
2025-05-03 00:00:00,7757,8983
2025-05-03 01:00:00,6004,6966
2025-05-03 02:00:00,4737,5277
2025-05-03 03:00:00,2752,3142
2025-05-03 04:00:00,1457,1927
2025-05-03 05:00:00,607,923
2025-05-03 06:00:00,995,1439
2025-05-03 07:00:00,1664,2138
2025-05-03 08:00:00,2884,3161
2025-05-03 09:00:00,4429,4582
2025-05-03 10:00:00,5964,5839
2025-05-03 11:00:00,7454,6858
2025-05-03 12:00:00,8395,7743
2025-05-03 13:00:00,8813,8194
2025-05-03 14:00:00,8977,8020
2025-05-03 15:00:00,9514,8529
2025-05-03 16:00:00,10346,9200
2025-05-03 17:00:00,10836,9794
2025-05-03 18:00:00,11139,10485
2025-05-03 19:00:00,10538,10199
2025-05-03 20:00:00,9431,9132
2025-05-03 21:00:00,9690,9060
2025-05-03 22:00:00,11225,11518
2025-05-03 23:00:00,8220,10895
2025-05-04 00:00:00,7246,8888
2025-05-04 01:00:00,6322,7493
2025-05-04 02:00:00,4708,5315
2025-05-04 03:00:00,2926,3533
2025-05-04 04:00:00,1682,2312
2025-05-04 05:00:00,710,1203
2025-05-04 06:00:00,1029,1570
2025-05-04 07:00:00,1683,2191
2025-05-04 08:00:00,2652,3177
2025-05-04 09:00:00,4183,4787
2025-05-04 10:00:00,5583,6096
2025-05-04 11:00:00,6888,7194
2025-05-04 12:00:00,8282,8856
2025-05-04 13:00:00,7862,8959
2025-05-04 14:00:00,8208,8772
2025-05-04 15:00:00,8127,8380
2025-05-04 16:00:00,8869,8185
2025-05-04 17:00:00,8956,9917
2025-05-04 18:00:00,8531,8860
2025-05-04 19:00:00,7429,7341
2025-05-04 20:00:00,5996,6293
2025-05-04 21:00:00,5169,5406
2025-05-04 22:00:00,3995,4578
2025-05-04 23:00:00,2770,3376
2025-05-05 00:00:00,1933,2301
2025-05-05 01:00:00,1071,1210
2025-05-05 02:00:00,501,569
2025-05-05 03:00:00,257,333
2025-05-05 04:00:00,348,546
2025-05-05 05:00:00,756,1073
2025-05-05 06:00:00,1833,2436
2025-05-05 07:00:00,3837,4886
2025-05-05 08:00:00,5281,6504
2025-05-05 09:00:00,5748,6087
2025-05-05 10:00:00,6191,5912
2025-05-05 11:00:00,6591,6201
2025-05-05 12:00:00,7953,7530
2025-05-05 13:00:00,7775,7608
2025-05-05 14:00:00,8666,8707
2025-05-05 15:00:00,8281,8304
2025-05-05 16:00:00,9318,9547
2025-05-05 17:00:00,9805,11558
2025-05-05 18:00:00,9631,11621
2025-05-05 19:00:00,7989,8650
2025-05-05 20:00:00,7446,8028
2025-05-05 21:00:00,6546,7581
2025-05-05 22:00:00,4923,6004
2025-05-05 23:00:00,3397,3992
2025-05-06 00:00:00,2462,2915
2025-05-06 01:00:00,1699,2039
2025-05-06 02:00:00,828,1049
2025-05-06 03:00:00,373,556
2025-05-06 04:00:00,367,619
2025-05-06 05:00:00,720,1149
2025-05-06 06:00:00,1926,2641
2025-05-06 07:00:00,4102,5315
2025-05-06 08:00:00,5515,7225
2025-05-06 09:00:00,6233,7674
2025-05-06 10:00:00,6577,6756
2025-05-06 11:00:00,6858,6697
2025-05-06 12:00:00,7043,6745
2025-05-06 13:00:00,7546,7099
2025-05-06 14:00:00,8215,7858
2025-05-06 15:00:00,8805,8233
2025-05-06 16:00:00,9231,8876
2025-05-06 17:00:00,10910,11304
2025-05-06 18:00:00,10500,11539
2025-05-06 19:00:00,8590,8420
2025-05-06 20:00:00,8178,8305
2025-05-06 21:00:00,8410,9226
2025-05-06 22:00:00,6986,8278
2025-05-06 23:00:00,4082,4403
2025-05-07 00:00:00,2622,2725
2025-05-07 01:00:00,1324,1351
2025-05-07 02:00:00,525,620
2025-05-07 03:00:00,305,391
2025-05-07 04:00:00,366,473
2025-05-07 05:00:00,697,990
2025-05-07 06:00:00,1936,2619
2025-05-07 07:00:00,4270,5327
2025-05-07 08:00:00,5704,7147
2025-05-07 09:00:00,6211,6954
2025-05-07 10:00:00,6797,6683
2025-05-07 11:00:00,7169,6766
2025-05-07 12:00:00,7626,7067
2025-05-07 13:00:00,8113,7628
2025-05-07 14:00:00,9090,8508
2025-05-07 15:00:00,9354,8818
2025-05-07 16:00:00,9856,9380
2025-05-07 17:00:00,10863,11226
2025-05-07 18:00:00,11314,11868
2025-05-07 19:00:00,9615,9063
2025-05-07 20:00:00,9152,8611
2025-05-07 21:00:00,9673,9960
2025-05-07 22:00:00,8404,9405
2025-05-07 23:00:00,5073,5871
2025-05-08 00:00:00,2749,2978
2025-05-08 01:00:00,1311,1486
2025-05-08 02:00:00,734,794
2025-05-08 03:00:00,537,615
2025-05-08 04:00:00,392,672
2025-05-08 05:00:00,823,1160
2025-05-08 06:00:00,2026,2774
2025-05-08 07:00:00,4147,5373
2025-05-08 08:00:00,5869,7305
2025-05-08 09:00:00,6230,7068
2025-05-08 10:00:00,7176,7087
2025-05-08 11:00:00,7367,6922
2025-05-08 12:00:00,7922,7361
2025-05-08 13:00:00,8744,8091
2025-05-08 14:00:00,9515,9020
2025-05-08 15:00:00,9761,9446
2025-05-08 16:00:00,9938,9755
2025-05-08 17:00:00,11715,12114
2025-05-08 18:00:00,12803,14039
2025-05-08 19:00:00,11594,12172
2025-05-08 20:00:00,10357,10764
2025-05-08 21:00:00,10487,10671
2025-05-08 22:00:00,9625,10178
2025-05-08 23:00:00,7137,7979
2025-05-09 00:00:00,4763,5509
2025-05-09 01:00:00,2558,2711
2025-05-09 02:00:00,1375,1426
2025-05-09 03:00:00,755,874
2025-05-09 04:00:00,607,878
2025-05-09 05:00:00,831,1255
2025-05-09 06:00:00,1867,2596
2025-05-09 07:00:00,3987,5178
2025-05-09 08:00:00,5943,7553
2025-05-09 09:00:00,6056,7206
2025-05-09 10:00:00,7461,7731
2025-05-09 11:00:00,7022,7629
2025-05-09 12:00:00,6826,7401
2025-05-09 13:00:00,7131,7298
2025-05-09 14:00:00,8298,8419
2025-05-09 15:00:00,9312,9369
2025-05-09 16:00:00,9947,10446
2025-05-09 17:00:00,11045,11847
2025-05-09 18:00:00,11303,12762
2025-05-09 19:00:00,9667,10717
2025-05-09 20:00:00,8526,8206
2025-05-09 21:00:00,9770,8477
2025-05-09 22:00:00,9495,8828
2025-05-09 23:00:00,8733,9375
2025-05-10 00:00:00,7319,8324
2025-05-10 01:00:00,5615,6463
2025-05-10 02:00:00,3971,4333
2025-05-10 03:00:00,2488,2733
2025-05-10 04:00:00,1362,1691
2025-05-10 05:00:00,626,909
2025-05-10 06:00:00,1051,1364
2025-05-10 07:00:00,1617,1931
2025-05-10 08:00:00,2818,3186
2025-05-10 09:00:00,4761,4881
2025-05-10 10:00:00,6225,6081
2025-05-10 11:00:00,7417,6988
2025-05-10 12:00:00,8021,7758
2025-05-10 13:00:00,8805,8183
2025-05-10 14:00:00,9285,8549
2025-05-10 15:00:00,10130,9256
2025-05-10 16:00:00,9919,9227
2025-05-10 17:00:00,10334,9641
2025-05-10 18:00:00,11370,10659
2025-05-10 19:00:00,10174,9821
2025-05-10 20:00:00,9176,8595
2025-05-10 21:00:00,9116,8425
2025-05-10 22:00:00,9629,9947
2025-05-10 23:00:00,9049,10442
2025-05-11 00:00:00,6962,8876
2025-05-11 01:00:00,5747,6948
2025-05-11 02:00:00,3983,4726
2025-05-11 03:00:00,2643,3079
2025-05-11 04:00:00,1467,2074
2025-05-11 05:00:00,717,1168
2025-05-11 06:00:00,1025,1399
2025-05-11 07:00:00,1639,1871
2025-05-11 08:00:00,2585,2872
2025-05-11 09:00:00,4339,4569
2025-05-11 10:00:00,5958,6436
2025-05-11 11:00:00,7497,8159
2025-05-11 12:00:00,8429,8844
2025-05-11 13:00:00,8927,9158
2025-05-11 14:00:00,9559,9388
2025-05-11 15:00:00,9402,9230
2025-05-11 16:00:00,9548,9349
