passenger_demand,taxi_demand,timestamp,timestamp_month,timestamp_quarter,timestamp_semester,timestamp_year,timestamp_week,timestamp_day_of_week,timestamp_day_of_month,timestamp_day_of_year,timestamp_weekend,timestamp_month_start,timestamp_month_end,timestamp_quarter_start,timestamp_quarter_end,timestamp_year_start,timestamp_year_end,timestamp_leap_year,timestamp_days_in_month,timestamp_hour,timestamp_minute,timestamp_second,passenger_demand_lag_1,taxi_demand_lag_1,passenger_demand_lag_2,taxi_demand_lag_2,passenger_demand_lag_4,taxi_demand_lag_4,passenger_demand_lag_8,taxi_demand_lag_8,passenger_demand_lag_16,taxi_demand_lag_16,passenger_demand_lag_24,taxi_demand_lag_24,passenger_demand_window_7_mean,passenger_demand_window_7_std,passenger_demand_window_7_median,taxi_demand_window_7_mean,taxi_demand_window_7_std,taxi_demand_window_7_median,passenger_demand_expanding_std,taxi_demand_expanding_std
8054,7511,2025-07-16 13:00:00,7,3,2,2025,29,2,16,197,0,0,0,0,0,0,0,0,31,13,0,0,8265.0,7449.0,7244.0,6893.0,5968.0,6859.0,769.0,1075.0,8788.0,9344.0,7385.0,6886.0,5569.142857142857,2215.5468420965212,5968.0,5951.714285714285,1757.6937270455091,6676.0,3256.834439598035,3122.189666600928
8767,8052,2025-07-16 14:00:00,7,3,2,2025,29,2,16,197,0,0,0,0,0,0,0,0,31,14,0,0,8054.0,7511.0,8265.0,7449.0,6818.0,6580.0,1795.0,2456.0,6860.0,7872.0,8476.0,7601.0,6463.285714285715,1622.025864393665,6818.0,6673.857142857143,921.7596267594599,6859.0,3256.702924024307,3121.9984844402065
8782,8110,2025-07-16 15:00:00,7,3,2,2025,29,2,16,197,0,0,0,0,0,0,0,0,31,15,0,0,8767.0,8052.0,8054.0,7511.0,7244.0,6893.0,3777.0,4749.0,4511.0,5387.0,8464.0,7639.0,7176.142857142857,1311.4634864115085,7244.0,7145.714285714285,537.5102213867101,6893.0,3256.706780832997,3121.8917501031397
9262,8678,2025-07-16 16:00:00,7,3,2,2025,29,2,16,197,0,0,0,0,0,0,0,0,31,16,0,0,8782.0,8110.0,8767.0,8052.0,8265.0,7449.0,5117.0,6676.0,2527.0,2970.0,9146.0,8252.0,7699.714285714285,1059.829972886573,8054.0,7350.571428571428,598.4638271281849,7449.0,3256.713690800244,3121.7951898882425
9980,10136,2025-07-16 17:00:00,7,3,2,2025,29,2,16,197,0,0,0,0,0,0,0,0,31,17,0,0,9262.0,8678.0,8782.0,8110.0,8054.0,7511.0,5968.0,6859.0,1048.0,1216.0,9956.0,9718.0,8170.285714285715,878.5667711840578,8265.0,7610.428571428572,729.9198259952433,7511.0,3256.830614614063,3121.8107488457945
10289,10342,2025-07-16 18:00:00,7,3,2,2025,29,2,16,197,0,0,0,0,0,0,0,0,31,18,0,0,9980.0,10136.0,9262.0,8678.0,8767.0,8052.0,6818.0,6580.0,598.0,725.0,10170.0,9897.0,8622.0,880.278933066238,8767.0,8118.428571428572,1057.2746185583082,8052.0,3257.139957313122,3122.214143875648
9252,9075,2025-07-16 19:00:00,7,3,2,2025,29,2,16,197,0,0,0,0,0,0,0,0,31,19,0,0,10289.0,10342.0,9980.0,10136.0,8782.0,8110.0,7244.0,6893.0,413.0,507.0,8623.0,8040.0,9057.0,837.1355923625863,8782.0,8611.142857142857,1186.746312201487,8110.0,3257.5420449280505,3122.683408800716
8811,8884,2025-07-16 20:00:00,7,3,2,2025,29,2,16,197,0,0,0,0,0,0,0,0,31,20,0,0,9252.0,9075.0,10289.0,10342.0,9262.0,8678.0,8265.0,7449.0,354.0,578.0,8342.0,8023.0,9198.0,761.1800049924236,9252.0,8843.42857142857,1075.2590164146413,8678.0,3257.655569010821,3122.789428872606
8992,9817,2025-07-16 21:00:00,7,3,2,2025,29,2,16,197,0,0,0,0,0,0,0,0,31,21,0,0,8811.0,8884.0,9252.0,9075.0,9980.0,10136.0,8054.0,7511.0,769.0,1075.0,8788.0,9344.0,9306.142857142857,610.4013511814022,9252.0,9039.57142857143,903.1489093062064,8884.0,3257.667576940395,3122.8500042754176
8054,9007,2025-07-16 22:00:00,7,3,2,2025,29,2,16,197,0,0,0,0,0,0,0,0,31,22,0,0,8992.0,9817.0,8811.0,8884.0,10289.0,10342.0,8767.0,8052.0,1795.0,2456.0,6860.0,7872.0,9338.285714285714,582.5686552634907,9252.0,9291.714285714286,824.4324743494484,9075.0,3257.7194480462585,3123.1545857642577
4987,5980,2025-07-16 23:00:00,7,3,2,2025,29,2,16,197,0,0,0,0,0,0,0,0,31,23,0,0,8054.0,9007.0,8992.0,9817.0,9252.0,9075.0,8782.0,8110.0,3777.0,4749.0,4511.0,5387.0,9234.285714285714,741.6806847259174,9252.0,9419.857142857143,664.3045056226333,9075.0,3257.586879076928,3123.243477741791
2745,3325,2025-07-17 00:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,0,0,0,4987.0,5980.0,8054.0,9007.0,8811.0,8884.0,9262.0,8678.0,5117.0,6676.0,2527.0,2970.0,8623.57142857143,1766.7486953104524,8992.0,9034.42857142857,1465.7297223730081,9075.0,3257.2507907347135,3122.9212586226654
1544,1856,2025-07-17 01:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,1,0,0,2745.0,3325.0,4987.0,5980.0,8992.0,9817.0,9980.0,10136.0,5968.0,6859.0,1048.0,1216.0,7590.0,2707.0346629969185,8811.0,8061.428571428572,2504.901651904576,9007.0,3257.1524525757395,3122.749571418574
890,1043,2025-07-17 02:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,2,0,0,1544.0,1856.0,2745.0,3325.0,8054.0,9007.0,10289.0,10342.0,6818.0,6580.0,598.0,725.0,6340.714285714285,3222.6472407161386,8054.0,6849.142857142857,3179.781828394898,8884.0,3257.315471843911,3122.8661260456847
508,632,2025-07-17 03:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,3,0,0,890.0,1043.0,1544.0,1856.0,4987.0,5980.0,9252.0,9075.0,7244.0,6893.0,413.0,507.0,5146.142857142857,3501.3908392985554,4987.0,5701.714285714285,3656.1998356346867,5980.0,3257.6598331631476,3123.2046517810672
391,615,2025-07-17 04:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,4,0,0,508.0,632.0,890.0,1043.0,2745.0,3325.0,8811.0,8884.0,8265.0,7449.0,354.0,578.0,3960.0,3459.0719853741066,2745.0,4522.857142857143,3787.1254458833228,3325.0,3258.1225855060266,3123.6720009993037
793,1117,2025-07-17 05:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,5,0,0,391.0,615.0,508.0,632.0,1544.0,1856.0,8992.0,9817.0,8054.0,7511.0,769.0,1075.0,2731.285714285714,2847.210313873646,1544.0,3208.285714285714,3193.760255784445,1856.0,3258.623012688344,3124.1443364109255
1877,2604,2025-07-17 06:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,6,0,0,793.0,1117.0,391.0,615.0,890.0,1043.0,8054.0,9007.0,8767.0,8052.0,1795.0,2456.0,1694.0,1659.9985943768654,890.0,2081.1428571428573,1960.266089809452,1117.0,3258.9950663829404,3124.459301682739
3687,4679,2025-07-17 07:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,7,0,0,1877.0,2604.0,793.0,1117.0,508.0,632.0,4987.0,5980.0,8782.0,8110.0,3777.0,4749.0,1249.7142857142858,850.6353927673017,890.0,1598.857142857143,1040.8293854054477,1117.0,3259.074545003634,3124.4096352789516
5261,6709,2025-07-17 08:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,8,0,0,3687.0,4679.0,1877.0,2604.0,391.0,615.0,2745.0,3325.0,9262.0,8678.0,5117.0,6676.0,1384.2857142857142,1148.8544605076788,890.0,1792.2857142857142,1457.4957649206349,1117.0,3258.8359697463575,3124.101560173841
5719,6477,2025-07-17 09:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,9,0,0,5261.0,6709.0,3687.0,4679.0,793.0,1117.0,1544.0,1856.0,9980.0,10136.0,5968.0,6859.0,1915.2857142857142,1868.550125479223,890.0,2485.5714285714284,2364.7151947709617,1117.0,3258.493630161117,3123.8224827304607
6542,6352,2025-07-17 10:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,10,0,0,5719.0,6477.0,5261.0,6709.0,1877.0,2604.0,890.0,1043.0,10289.0,10342.0,6818.0,6580.0,2605.1428571428573,2274.2980183323302,1877.0,3261.8571428571427,2682.7666334445794,2604.0,3258.151341605457,3123.526084468837
6979,6674,2025-07-17 11:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,11,0,0,6542.0,6352.0,5719.0,6477.0,3687.0,4679.0,508.0,632.0,9252.0,9075.0,7244.0,6893.0,3467.1428571428573,2481.065525708074,3687.0,4079.0,2618.5937065531552,4679.0,3257.8431994333646,3123.2219086127693
7379,7012,2025-07-17 12:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,12,0,0,6979.0,6674.0,6542.0,6352.0,5261.0,6709.0,391.0,615.0,8811.0,8884.0,8265.0,7449.0,4408.285714285715,2366.5852132193686,5261.0,4944.571428571428,2259.5143178083176,6352.0,3257.5710385039138,3122.9402058151354
8010,7462,2025-07-17 13:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,13,0,0,7379.0,7012.0,6979.0,6674.0,5719.0,6477.0,793.0,1117.0,8992.0,9817.0,8054.0,7511.0,5349.142857142857,1964.8036737014017,5719.0,5786.714285714285,1596.4520782332036,6477.0,3257.342622865073,3122.689599019587
8848,8101,2025-07-17 14:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,14,0,0,8010.0,7462.0,7379.0,7012.0,6542.0,6352.0,1877.0,2604.0,8054.0,9007.0,8767.0,8052.0,6225.285714285715,1461.376145314866,6542.0,6480.714285714285,875.3490188272424,6674.0,3257.2041820943045,3122.4923055638847
8967,8505,2025-07-17 15:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,15,0,0,8848.0,8101.0,8010.0,7462.0,6979.0,6674.0,3687.0,4679.0,4987.0,5980.0,8782.0,8110.0,6962.571428571428,1254.613201634044,6979.0,6969.571428571428,619.636683103538,6709.0,3257.2249453101476,3122.394121176118
9316,8724,2025-07-17 16:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,16,0,0,8967.0,8505.0,8848.0,8101.0,7379.0,7012.0,5261.0,6709.0,2745.0,3325.0,9262.0,8678.0,7492.0,1197.5427619366405,7379.0,7226.142857142857,829.9135353700553,7012.0,3257.271832631077,3122.3727243061844
9904,10271,2025-07-17 17:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,17,0,0,9316.0,8724.0,8967.0,8505.0,8010.0,7462.0,5719.0,6477.0,1544.0,1856.0,9980.0,10136.0,8005.857142857143,1075.4653920624364,8010.0,7547.142857142857,921.3769457667366,7462.0,3257.400875950352,3122.39744932051
10285,10960,2025-07-17 18:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,18,0,0,9904.0,10271.0,9316.0,8724.0,8848.0,8101.0,6542.0,6352.0,890.0,1043.0,10289.0,10342.0,8486.142857142857,1063.4145363830164,8848.0,8107.0,1217.275920515418,8101.0,3257.686137478165,3122.8406755577657
9429,9456,2025-07-17 19:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,19,0,0,10285.0,10960.0,9904.0,10271.0,8967.0,8505.0,6979.0,6674.0,508.0,632.0,9252.0,9075.0,8958.42857142857,1015.5568024723567,8967.0,8719.285714285714,1434.83027036717,8505.0,3258.084257958837,3123.521610598555
8803,8983,2025-07-17 20:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,20,0,0,9429.0,9456.0,10285.0,10960.0,9316.0,8724.0,7379.0,7012.0,391.0,615.0,8811.0,8884.0,9251.285714285714,743.260769467115,9316.0,9068.42857142857,1233.3589443930439,8724.0,3258.240643137359,3123.7231816512926
8890,9652,2025-07-17 21:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,21,0,0,8803.0,8983.0,9429.0,9456.0,9904.0,10271.0,8010.0,7462.0,793.0,1117.0,8992.0,9817.0,9364.57142857143,560.4988424441538,9316.0,9285.714285714286,1018.4333907667298,8983.0,3258.2503941976242,3123.8055151125664
7864,9468,2025-07-17 22:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,22,0,0,8890.0,9652.0,8803.0,8983.0,10285.0,10960.0,8848.0,8101.0,1877.0,2604.0,8054.0,9007.0,9370.57142857143,554.2372708337438,9316.0,9507.285714285714,876.5652123080339,9456.0,3258.278809211386,3124.060174845829
5802,7171,2025-07-17 23:00:00,7,3,2,2025,29,3,17,198,0,0,0,0,0,0,0,0,31,23,0,0,7864.0,9468.0,8890.0,9652.0,9429.0,9456.0,8967.0,8505.0,3687.0,4679.0,4987.0,5980.0,9213.0,793.3221287725906,9316.0,9644.857142857143,760.9954946366015,9468.0,3258.1163577676675,3124.264026736371
3834,4562,2025-07-18 00:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,0,0,0,5802.0,7171.0,7864.0,9468.0,8803.0,8983.0,9316.0,8724.0,5261.0,6709.0,2745.0,3325.0,8711.0,1507.5611651494978,8890.0,9423.0,1183.3661028326724,9468.0,3257.776391252643,3124.0301295449362
2311,2539,2025-07-18 01:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,1,0,0,3834.0,4562.0,5802.0,7171.0,8890.0,9652.0,9904.0,10271.0,5719.0,6477.0,1544.0,1856.0,7843.857142857143,2263.2854753338866,8803.0,8607.42857142857,2107.7733794332917,9456.0,3257.523271229684,3123.7305697054035
1255,1520,2025-07-18 02:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,2,0,0,2311.0,2539.0,3834.0,4562.0,7864.0,9468.0,10285.0,10960.0,6542.0,6352.0,890.0,1043.0,6704.714285714285,2778.02602065364,7864.0,7404.428571428572,2823.03092775258,8983.0,3257.5089488163107,3123.6956481546126
745,994,2025-07-18 03:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,3,0,0,1255.0,1520.0,2311.0,2539.0,5802.0,7171.0,9429.0,9456.0,6979.0,6674.0,508.0,632.0,5537.0,3136.806443927761,5802.0,6270.714285714285,3396.9942456180047,7171.0,3257.7478517766963,3123.8981401604783
498,881,2025-07-18 04:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,4,0,0,745.0,994.0,1255.0,1520.0,3834.0,4562.0,8803.0,8983.0,7379.0,7012.0,391.0,615.0,4385.857142857143,3216.0515868878415,3834.0,5129.428571428572,3665.3082570293464,4562.0,3258.1344518264686,3124.2501940241477
795,1271,2025-07-18 05:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,5,0,0,498.0,881.0,745.0,994.0,2311.0,2539.0,8890.0,9652.0,8010.0,7462.0,793.0,1117.0,3187.0,2793.601260022612,2311.0,3876.4285714285716,3346.9473084759074,2539.0,3258.5982335203785,3124.636383899177
1537,2278,2025-07-18 06:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,6,0,0,795.0,1271.0,498.0,881.0,1255.0,1520.0,7864.0,9468.0,8848.0,8101.0,1877.0,2604.0,2177.1428571428573,1980.4840678119613,1255.0,2705.4285714285716,2350.0438901676016,1520.0,3258.9685226241495,3124.9063105576906
2748,3683,2025-07-18 07:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,7,0,0,1537.0,2278.0,795.0,1271.0,745.0,994.0,5802.0,7171.0,8967.0,8505.0,3687.0,4679.0,1567.857142857143,1169.436677574711,1255.0,2006.4285714285713,1288.2415478915618,1520.0,3259.131202311422,3124.924396112893
3974,4707,2025-07-18 08:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,8,0,0,2748.0,3683.0,1537.0,2278.0,498.0,881.0,3834.0,4562.0,9316.0,8724.0,5261.0,6709.0,1412.7142857142858,846.0044748276445,1255.0,1880.857142857143,1010.5251817035037,1520.0,3259.0319249633058,3124.705522552857
4939,5135,2025-07-18 09:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,9,0,0,3974.0,4707.0,2748.0,3683.0,795.0,1271.0,2311.0,2539.0,9904.0,10271.0,5719.0,6477.0,1650.2857142857142,1268.3668914901602,1255.0,2190.5714285714284,1472.49435280662,1520.0,3258.7640342509103,3124.397734691216
5360,5177,2025-07-18 10:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,10,0,0,4939.0,5135.0,3974.0,4707.0,1537.0,2278.0,1255.0,1520.0,10285.0,10960.0,6542.0,6352.0,2176.5714285714284,1749.9086506769877,1537.0,2707.0,1796.410402255877,2278.0,3258.431696938127,3124.07375588822
5951,5573,2025-07-18 11:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,11,0,0,5360.0,5177.0,4939.0,5135.0,2748.0,3683.0,745.0,994.0,9429.0,9456.0,6979.0,6674.0,2835.8571428571427,1975.4872334499448,2748.0,3304.5714285714284,1827.0847323119503,3683.0,3258.0901256811067,3123.74894387488
6402,6156,2025-07-18 12:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,12,0,0,5951.0,5573.0,5360.0,5177.0,3974.0,4707.0,498.0,881.0,8803.0,8983.0,7379.0,7012.0,3614.8571428571427,1975.0928609874932,3974.0,3974.8571428571427,1640.9611440220988,4707.0,3257.754827620161,3123.421258208168
6853,6596,2025-07-18 13:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,13,0,0,6402.0,6156.0,5951.0,5573.0,4939.0,5135.0,795.0,1271.0,8890.0,9652.0,8010.0,7462.0,4415.857142857143,1766.8859073306928,4939.0,4672.714285714285,1303.458823577397,5135.0,3257.4394731680914,3123.1084722727187
7651,7209,2025-07-18 14:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,14,0,0,6853.0,6596.0,6402.0,6156.0,5360.0,5177.0,1537.0,2278.0,7864.0,9468.0,8848.0,8101.0,5175.285714285715,1434.459214510917,5360.0,5289.571428571428,956.9754189010514,5177.0,3257.157144390746,3122.8220634547433
7839,7486,2025-07-18 15:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,15,0,0,7651.0,7209.0,6853.0,6596.0,5951.0,5573.0,2748.0,3683.0,5802.0,7171.0,8967.0,8505.0,5875.714285714285,1234.8605473609764,5951.0,5793.285714285715,896.4605799634926,5573.0,3256.9652353055517,3122.594016610313
8010,7612,2025-07-18 16:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,16,0,0,7839.0,7486.0,7651.0,7209.0,6402.0,6156.0,3974.0,4707.0,3834.0,4562.0,9316.0,8724.0,6427.857142857143,1099.4866117983972,6402.0,6190.285714285715,949.021551263105,6156.0,3256.8005778358834,3122.4006138332416
8786,8491,2025-07-18 17:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,17,0,0,8010.0,7612.0,7839.0,7486.0,6853.0,6596.0,4939.0,5135.0,2311.0,2539.0,9904.0,10271.0,6866.571428571428,1015.9079448360894,6853.0,6544.142857142857,951.7519684895582,6596.0,3256.6626552565267,3122.224664804257
8903,8933,2025-07-18 18:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,18,0,0,8786.0,8491.0,8010.0,7612.0,7651.0,7209.0,5360.0,5177.0,1255.0,1520.0,10285.0,10960.0,7356.0,994.1562586770897,7651.0,7017.571428571428,982.1084219071283,7209.0,3256.6696874991035,3122.199997523806
7985,7968,2025-07-18 19:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,19,0,0,8903.0,8933.0,8786.0,8491.0,7839.0,7486.0,5951.0,5573.0,745.0,994.0,9429.0,9456.0,7777.714285714285,922.348761638147,7839.0,7497.571428571428,979.4983166810082,7486.0,3256.701782851858,3122.2708459144183
7049,6574,2025-07-18 20:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,20,0,0,7985.0,7968.0,8903.0,8933.0,8010.0,7612.0,6402.0,6156.0,498.0,881.0,8803.0,8983.0,8003.857142857143,694.8329364127808,7985.0,7756.428571428572,786.2295799452844,7612.0,3256.5596285944716,3122.1497348514595
7247,6706,2025-07-18 21:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,21,0,0,7049.0,6574.0,7985.0,7968.0,8786.0,8491.0,6853.0,6596.0,795.0,1271.0,8890.0,9652.0,8031.857142857143,642.7219275788525,7985.0,7753.285714285715,791.6665363408324,7612.0,3256.2958298259277,3121.8619956085367
8461,8155,2025-07-18 22:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,22,0,0,7247.0,6706.0,7049.0,6574.0,8903.0,8933.0,7651.0,7209.0,1537.0,2278.0,7864.0,9468.0,7974.142857142857,698.3529261942027,7985.0,7681.428571428572,868.4115493518046,7612.0,3256.053106656214,3121.5845157575086
7105,8203,2025-07-18 23:00:00,7,3,2,2025,29,4,18,199,0,0,0,0,0,0,0,0,31,23,0,0,8461.0,8155.0,7247.0,6706.0,7985.0,7968.0,7839.0,7486.0,2748.0,3683.0,5802.0,7171.0,8063.0,717.597612407911,8010.0,7777.0,880.0541649997004,7968.0,3255.994377821485,3121.495684356922
6447,7537,2025-07-19 00:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,0,0,0,7105.0,8203.0,8461.0,8155.0,7049.0,6574.0,8010.0,7612.0,3974.0,4707.0,3834.0,4562.0,7933.714285714285,804.9461088143926,7985.0,7861.428571428572,889.8806768593242,8155.0,3255.7363701382324,3121.415441700234
5021,6094,2025-07-19 01:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,1,0,0,6447.0,7537.0,7105.0,8203.0,7247.0,6706.0,8786.0,8491.0,4939.0,5135.0,2311.0,2539.0,7599.571428571428,874.6425664508869,7247.0,7725.142857142857,849.5295616930941,7968.0,3255.424391887412,3121.228904070861
3522,4530,2025-07-19 02:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,2,0,0,5021.0,6094.0,6447.0,7537.0,8461.0,8155.0,8903.0,8933.0,5360.0,5177.0,1255.0,1520.0,7045.0,1109.598726267058,7105.0,7319.571428571428,854.4485272468165,7537.0,3255.090992310947,3120.914332776163
2169,3143,2025-07-19 03:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,3,0,0,3522.0,4530.0,5021.0,6094.0,7105.0,8203.0,7985.0,7968.0,5951.0,5573.0,745.0,994.0,6407.428571428572,1636.5463489865058,7049.0,6828.428571428572,1294.4235341317903,6706.0,3254.8760169592842,3120.6187789237483
1143,1967,2025-07-19 04:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,4,0,0,2169.0,3143.0,3522.0,4530.0,6447.0,7537.0,7049.0,6574.0,6402.0,6156.0,498.0,881.0,5710.285714285715,2244.263406575821,6447.0,6338.285714285715,1910.0245822401953,6706.0,3254.8918186409755,3120.477275103913
697,1212,2025-07-19 05:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,5,0,0,1143.0,1967.0,2169.0,3143.0,5021.0,6094.0,7247.0,6706.0,6853.0,6596.0,795.0,1271.0,4838.285714285715,2689.3688673668266,5021.0,5661.285714285715,2505.1209361549404,6094.0,3255.1607742125216,3120.5672391609814
899,1395,2025-07-19 06:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,6,0,0,697.0,1212.0,1143.0,1967.0,3522.0,4530.0,8461.0,8155.0,7651.0,7209.0,1537.0,2278.0,3729.1428571428573,2543.3256724592784,3522.0,4669.428571428572,2718.604228713847,4530.0,3255.5604743192466,3120.8543718693963
1414,1781,2025-07-19 07:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,7,0,0,899.0,1395.0,697.0,1212.0,2169.0,3143.0,7105.0,8203.0,7839.0,7486.0,2748.0,3683.0,2842.5714285714284,2233.169187286878,2169.0,3696.8571428571427,2448.1061679436266,3143.0,3255.898707206825,3121.0897796890345
2147,2526,2025-07-19 08:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,8,0,0,1414.0,1781.0,899.0,1395.0,1143.0,1967.0,6447.0,7537.0,8010.0,7612.0,3974.0,4707.0,2123.5714285714284,1599.606811807461,1414.0,2874.5714285714284,1832.5791349117967,1967.0,3256.0930365737636,3121.2239883393213
3463,3873,2025-07-19 09:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,9,0,0,2147.0,2526.0,1414.0,1781.0,697.0,1212.0,5021.0,6094.0,8786.0,8491.0,4939.0,5135.0,1713.0,981.3193499908793,1414.0,2364.8571428571427,1161.0482947995336,1967.0,3256.112327495326,3121.1915879141206
4847,4945,2025-07-19 10:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,10,0,0,3463.0,3873.0,2147.0,2526.0,899.0,1395.0,3522.0,4530.0,8903.0,8933.0,5360.0,5177.0,1704.5714285714287,963.279789251704,1414.0,2271.0,967.228514881441,1967.0,3255.9043959793057,3120.952721748009
6071,6136,2025-07-19 11:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,11,0,0,4847.0,4945.0,3463.0,3873.0,1414.0,1781.0,2169.0,3143.0,7985.0,7968.0,5951.0,5573.0,2087.1428571428573,1538.5103648844938,1414.0,2528.4285714285716,1386.794367975075,1967.0,3255.5776321743756,3120.6365058946058
6709,6785,2025-07-19 12:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,12,0,0,6071.0,6136.0,4847.0,4945.0,2147.0,2526.0,1143.0,1967.0,7049.0,6574.0,6402.0,6156.0,2791.1428571428573,2070.124185370785,2147.0,3124.0,1904.1894163483646,2526.0,3255.248280747656,3120.3246184055147
7121,6925,2025-07-19 13:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,13,0,0,6709.0,6785.0,6071.0,6136.0,3463.0,3873.0,697.0,1212.0,7247.0,6706.0,6853.0,6596.0,3650.0,2291.76809472511,3463.0,3920.1428571428573,2123.9074390197975,3873.0,3254.9557294839733,3120.0550845869525
7577,7159,2025-07-19 14:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,14,0,0,7121.0,6925.0,6709.0,6785.0,4847.0,4945.0,899.0,1395.0,8461.0,8155.0,7651.0,7209.0,4538.857142857143,2253.2412526973567,4847.0,4710.142857142857,2055.481162531943,4945.0,3254.7008187950673,3119.7984249257142
7586,7145,2025-07-19 15:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,15,0,0,7577.0,7159.0,7121.0,6925.0,6071.0,6136.0,1414.0,1781.0,7105.0,8203.0,7839.0,7486.0,5419.285714285715,2020.8115295829286,6071.0,5478.428571428572,1762.3469065560014,6136.0,3254.500211911259,3119.5661510265763
8319,7614,2025-07-19 16:00:00,7,3,2,2025,29,5,19,200,1,0,0,0,0,0,0,0,31,16,0,0,7586.0,7145.0,7577.0,7159.0,6709.0,6785.0,2147.0,2526.0,6447.0,7537.0,8010.0,7612.0,6196.285714285715,1541.793837740746,6709.0,6138.285714285715,1268.0658124726097,6785.0,3254.3008228881367,3119.3323597774856
